cpuMark,threadMark,TDP,cores,testDate,Desktop,Laptop,Mobile/Embedded,Server,Unknown
1016,1063,35.0,2,2009,0,1,0,0,0
1015,898,18.0,2,2011,0,1,0,0,0
1015,1092,45.0,2,2011,0,0,0,0,1
1013,461,53.0,8,2021,0,0,1,0,0
1012,1055,65.0,2,2010,1,0,0,0,0
1012,1075,25.0,2,2009,0,1,0,0,0
1011,1103,35.0,2,2010,0,1,0,0,0
1010,857,17.0,2,2015,0,1,0,0,0
1010,1050,65.0,2,2008,1,0,0,0,0
1010,1140,65.0,2,2010,1,0,0,0,0
1010,1332,53.0,2,2013,0,0,0,0,1
1008,552,53.0,4,2021,0,0,1,0,0
1008,947,53.0,2,2021,0,0,0,0,1
1006,398,53.0,8,2021,0,0,1,0,0
1004,678,13.0,2,2013,1,0,0,0,0
1004,929,15.0,2,2014,0,1,0,0,0
1004,530,4.5,4,2014,0,1,0,0,0
1003,582,7.5,4,2014,0,1,0,0,0
1002,818,18.0,2,2011,0,1,0,0,0
1000,1129,65.0,2,2009,1,0,0,0,0
998,925,17.0,2,2013,0,1,0,0,0
997,809,35.0,2,2010,0,1,0,0,0
996,1107,65.0,2,2010,0,0,0,0,1
995,1113,53.0,2,2009,0,1,0,0,0
993,1132,65.0,2,2009,0,0,0,0,1
991,871,15.0,2,2016,0,1,0,0,0
991,871,15.0,2,2017,0,1,0,0,0
990,1069,35.0,2,2010,0,1,0,0,0
990,1074,13.0,2,2012,0,0,0,0,1
990,1056,53.0,2,2021,0,0,1,0,0
987,818,130.0,2,2009,1,0,0,0,0
985,509,5.0,4,2016,0,1,0,0,0
984,934,35.0,2,2011,0,1,0,0,0
984,593,53.0,4,2021,0,0,0,0,1
981,383,53.0,8,2021,0,0,1,0,0
980,1092,45.0,2,2009,1,0,0,0,0
980,1104,65.0,2,2008,1,0,0,0,0
979,940,65.0,2,2010,0,0,0,1,0
979,613,53.0,4,2021,0,0,1,0,0
979,404,53.0,8,2021,0,0,1,0,0
977,354,53.0,8,2021,0,0,1,0,0
976,810,95.0,3,2009,1,0,0,0,0
976,620,17.0,2,2014,0,1,0,0,0
976,1034,35.0,2,2009,0,1,0,0,0
973,345,53.0,8,2021,0,0,1,0,0
973,1028,53.0,2,2009,0,0,0,0,1
972,617,125.0,2,2009,1,0,0,0,0
971,1026,65.0,2,2011,1,0,0,0,0
971,976,35.0,1,2012,0,1,0,0,0
969,914,17.0,2,2013,0,1,0,0,0
968,377,53.0,8,2021,0,0,1,0,0
967,1142,125.0,2,2008,1,0,0,0,0
965,1039,35.0,2,2010,0,1,0,0,0
964,777,18.0,2,2010,0,1,0,0,0
964,1097,65.0,2,2008,1,0,0,0,0
963,1134,80.0,2,2009,0,0,0,1,0
960,491,15.0,4,2018,0,1,0,0,0
959,1041,65.0,2,2009,1,0,0,0,0
959,1056,25.0,2,2008,0,1,0,0,0
958,801,10.0,2,2017,0,1,0,0,0
958,1054,53.0,4,2021,0,0,1,0,0
956,509,95.0,2,2009,0,0,0,1,0
956,1045,25.0,2,2009,0,1,0,0,0
956,832,53.0,2,2018,0,1,0,0,0
955,384,53.0,8,2022,0,0,1,0,0
954,902,17.0,2,2017,0,1,0,0,0
953,964,65.0,2,2011,1,0,0,0,0
952,570,95.0,2,2009,0,0,0,1,0
951,1034,95.0,2,2009,1,0,0,0,0
950,286,53.0,8,2021,0,0,1,0,0
948,930,25.0,2,2009,0,1,0,0,0
947,1068,65.0,2,2008,1,0,0,0,0
947,400,53.0,4,2021,0,0,0,0,1
944,476,53.0,4,2015,0,0,0,0,1
943,1000,125.0,2,2009,1,0,0,0,0
942,455,10.0,4,2013,1,0,0,0,0
941,1016,35.0,2,2009,0,1,0,0,0
940,1087,25.0,2,2009,0,1,0,0,0
940,1020,35.0,2,2008,0,1,0,0,0
940,400,53.0,8,2021,0,0,1,0,0
939,942,65.0,2,2009,0,0,0,1,0
938,1095,65.0,2,2012,0,0,0,0,1
937,1035,35.0,2,2009,0,1,0,0,0
936,1074,65.0,2,2009,1,0,0,0,0
935,1027,65.0,2,2009,1,0,0,0,0
935,1154,65.0,2,2011,1,0,0,0,0
933,985,35.0,2,2011,0,1,0,0,0
930,1070,65.0,2,2015,1,0,0,0,0
930,901,35.0,2,2011,0,1,0,0,0
928,647,30.0,2,2010,0,0,0,1,0
923,1027,89.0,2,2008,1,0,0,0,0
923,982,35.0,2,2009,0,1,0,0,0
922,906,53.0,2,2019,1,0,0,0,0
921,1017,65.0,2,2009,0,0,0,0,1
919,1022,89.0,2,2008,1,0,0,0,0
918,879,15.0,2,2015,0,1,0,0,0
918,549,7.5,4,2014,0,1,0,0,0
916,333,53.0,8,2021,0,0,1,0,0
912,868,40.0,2,2010,0,0,0,1,0
912,967,35.0,2,2011,0,1,0,0,0
910,1010,65.0,2,2008,1,0,0,0,0
910,962,103.0,2,2010,0,0,0,1,0
910,941,35.0,2,2012,0,1,0,0,0
910,561,53.0,4,2021,0,0,1,0,0
909,519,119.0,2,2009,0,0,0,1,0
909,855,53.0,2,2009,0,1,0,0,0
909,488,53.0,4,2021,0,0,1,0,0
909,482,4.0,4,2016,0,1,0,0,0
907,521,53.0,4,2021,0,0,1,0,0
906,996,35.0,2,2008,0,1,0,0,0
906,1032,65.0,2,2009,1,0,0,0,0
902,759,18.0,2,2010,0,1,0,0,0
902,317,53.0,8,2021,0,0,1,0,0
901,953,65.0,2,2008,1,0,0,0,0
901,734,53.0,2,2009,0,0,0,1,0
899,783,53.0,2,2019,0,1,0,0,0
899,913,35.0,2,2012,0,0,0,0,1
896,961,35.0,2,2011,1,0,0,0,0
894,684,17.0,2,2013,0,1,0,0,0
894,953,6.0,2,2019,0,1,0,0,0
894,543,53.0,4,2022,0,0,1,0,0
892,914,17.0,2,2009,0,1,0,0,0
890,509,53.0,8,2021,0,0,1,0,0
890,290,53.0,8,2021,0,0,1,0,0
888,821,17.0,2,2013,0,1,0,0,0
887,838,40.0,2,2013,0,0,0,1,0
884,843,35.0,2,2010,0,1,0,0,0
884,1047,53.0,2,2009,0,0,0,0,1
881,565,53.0,4,2022,0,0,0,0,1
879,977,45.0,2,2012,0,0,0,0,1
878,617,6.5,2,2017,0,1,0,0,0
878,534,7.5,4,2013,0,1,0,0,0
878,308,53.0,8,2021,0,0,1,0,0
877,891,35.0,2,2011,0,1,0,0,0
875,993,65.0,2,2010,1,0,0,0,0
875,911,65.0,2,2008,1,0,0,0,0
869,915,75.0,2,2010,1,0,0,0,0
868,917,25.0,2,2009,0,1,0,0,0
867,1066,45.0,2,2010,1,0,0,0,0
867,1006,65.0,2,2009,1,0,0,0,0
867,836,65.0,2,2009,0,0,0,1,0
862,812,35.0,2,2011,0,1,0,0,0
861,887,35.0,2,2009,0,1,0,0,0
860,992,65.0,2,2009,1,0,0,0,0
859,919,95.0,2,2009,1,0,0,0,0
857,870,65.0,2,2009,0,0,0,1,0
857,359,53.0,8,2021,0,0,1,0,0
857,419,53.0,4,2022,0,0,1,0,0
855,968,35.0,2,2010,0,1,0,0,0
853,936,25.0,2,2008,0,1,0,0,0
853,569,53.0,4,2021,0,0,0,0,1
851,254,53.0,8,2021,0,0,1,0,0
850,831,35.0,2,2010,0,1,0,0,0
850,924,89.0,2,2009,1,0,0,0,0
849,700,11.5,2,2013,0,1,0,0,0
847,840,35.0,2,2010,0,1,0,0,0
846,536,53.0,4,2021,0,0,1,0,0
845,640,17.0,2,2012,0,1,0,0,0
845,653,53.0,4,2021,0,0,1,0,0
843,517,53.0,4,2021,0,0,1,0,0
841,782,15.0,2,2014,0,1,0,0,0
841,672,65.0,2,2009,0,0,0,1,0
841,686,35.0,2,2014,0,1,0,0,0
840,999,65.0,2,2009,0,0,0,1,0
839,445,95.0,2,2008,0,0,0,1,0
838,788,65.0,2,2012,0,0,0,1,0
837,799,80.0,2,2009,0,0,0,1,0
837,1042,65.0,2,2009,1,0,0,0,0
837,574,53.0,4,2015,0,1,1,0,0
836,630,18.0,2,2010,0,1,0,0,0
835,935,65.0,2,2009,1,0,0,0,0
835,892,65.0,2,2009,1,0,0,0,0
835,765,15.0,2,2013,0,1,0,0,0
834,772,35.0,2,2011,0,1,0,0,0
834,597,53.0,4,2021,0,0,1,0,0
832,617,17.0,2,2011,0,1,0,0,0
832,861,35.0,2,2011,0,1,0,0,0
832,725,6.0,2,2017,0,1,0,0,0
830,927,35.0,2,2009,0,1,0,0,0
829,925,65.0,2,2008,1,0,0,0,0
829,1007,65.0,2,2010,1,0,0,0,0
827,921,25.0,2,2008,0,1,0,0,0
826,969,65.0,2,2009,1,0,0,0,0
826,865,45.0,2,2011,0,0,0,0,1
825,899,35.0,2,2008,0,1,0,0,0
824,591,17.0,2,2011,0,1,0,0,0
823,878,35.0,2,2008,0,1,0,0,0
823,973,75.0,2,2008,1,0,0,0,0
822,468,4.0,4,2016,0,1,0,0,0
819,332,53.0,8,2021,0,0,1,0,0
819,1055,53.0,1,2021,0,0,0,0,1
819,463,4.0,4,2015,0,1,1,0,0
818,828,17.0,2,2012,0,1,0,0,0
818,931,25.0,2,2011,0,1,0,0,0
816,707,35.0,2,2010,0,1,0,0,0
815,611,17.0,2,2012,0,1,0,0,0
814,945,35.0,2,2010,0,1,0,0,0
812,915,65.0,2,2008,1,0,0,0,0
812,841,35.0,2,2012,0,1,0,0,0
811,998,65.0,2,2008,1,0,0,0,0
810,483,53.0,4,2021,0,0,1,0,0
808,969,65.0,2,2009,1,0,0,0,0
808,513,53.0,4,2021,0,0,1,0,0
806,811,65.0,2,2015,0,0,0,1,0
806,487,4.4,4,2014,0,1,0,0,0
805,440,53.0,8,2021,0,0,1,0,0
804,845,80.0,2,2010,0,0,0,1,0
804,356,53.0,8,2021,0,0,1,0,0
804,612,53.0,4,2021,0,0,0,0,1
803,755,110.0,2,2009,1,0,0,0,0
800,374,53.0,4,2022,0,0,1,0,0
798,760,17.0,2,2013,0,1,0,0,0
797,1008,89.0,2,2009,1,0,0,0,0
796,953,65.0,2,2009,1,0,0,0,0
796,269,53.0,8,2021,0,0,1,0,0
795,788,17.0,1,2012,0,1,0,0,0
795,796,65.0,2,2009,0,0,0,1,0
795,508,53.0,4,2021,0,0,1,0,0
794,646,4.4,4,2015,0,1,0,0,0
793,892,65.0,2,2009,1,0,0,0,0
793,911,35.0,2,2010,0,1,0,0,0
793,778,35.0,2,2009,0,1,0,0,0
791,1197,53.0,1,2021,0,0,0,0,1
790,793,25.0,2,2008,0,1,0,0,0
790,892,25.0,2,2010,0,1,0,0,0
789,853,95.0,2,2009,1,0,0,0,0
789,729,17.0,2,2012,0,0,0,0,1
789,474,65.0,2,2009,0,0,0,1,0
789,745,35.0,2,2012,0,1,0,0,0
784,488,53.0,4,2021,0,0,1,0,0
782,558,53.0,6,2021,0,0,1,0,0
781,810,103.0,2,2009,0,0,0,1,0
779,334,53.0,8,2021,0,0,1,0,0
775,754,35.0,2,2011,0,1,0,0,0
773,355,27.5,4,2013,0,1,0,0,0
772,844,65.0,2,2009,1,0,0,0,0
771,731,65.0,2,2012,0,0,0,1,0
771,834,35.0,2,2009,0,1,0,0,0
770,848,34.0,2,2008,0,1,0,0,0
770,904,25.0,2,2009,0,1,0,0,0
769,861,45.0,2,2009,1,0,0,0,0
769,822,45.0,2,2011,0,1,0,0,0
769,472,53.0,4,2021,0,0,1,0,0
767,945,35.0,2,2010,0,0,0,0,1
765,430,95.0,2,2009,0,0,0,1,0
765,713,35.0,2,2010,0,1,0,0,0
763,748,65.0,2,2009,0,0,0,1,0
762,558,15.0,2,2014,0,1,0,0,0
762,862,35.0,2,2011,0,1,0,0,0
761,411,95.0,2,2012,0,0,0,1,0
761,851,35.0,2,2009,0,1,0,0,0
761,591,4.4,4,2014,0,1,0,0,0
761,356,53.0,4,2022,0,0,1,0,0
760,882,65.0,2,2008,1,0,0,0,0
760,866,35.0,2,2009,0,1,0,0,0
758,326,53.0,10,2021,0,0,1,0,0
756,855,35.0,2,2009,0,1,0,0,0
755,539,18.0,2,2010,0,1,0,0,0
754,627,15.0,2,2017,0,1,0,0,0
754,538,4.0,4,2014,0,1,0,0,0
753,700,35.0,2,2013,0,1,0,0,0
752,910,45.0,2,2013,0,1,0,0,0
752,841,65.0,2,2009,1,0,0,0,0
751,466,53.0,4,2021,0,0,1,0,0
748,875,45.0,2,2009,1,0,0,0,0
748,900,103.0,2,2016,0,0,0,1,0
748,526,17.0,2,2014,1,0,0,0,0
747,821,25.0,2,2009,0,1,0,0,0
747,861,35.0,2,2010,0,1,0,0,0
746,874,110.0,2,2009,0,0,0,1,0
743,767,17.0,2,2009,0,1,0,0,0
743,775,130.0,2,2009,1,0,0,0,0
742,446,7.5,4,2013,0,1,0,0,0
742,336,53.0,4,2022,0,0,0,0,1
741,840,25.0,2,2011,0,1,0,0,0
741,328,53.0,4,2022,0,0,0,0,1
739,836,35.0,2,2008,0,1,0,0,0
738,758,35.0,2,2009,0,1,0,0,0
738,542,4.0,4,2013,0,1,0,0,0
737,1003,65.0,2,2012,1,0,0,0,0
736,653,35.0,2,2014,0,0,0,0,1
736,533,53.0,4,2022,0,0,1,0,0
735,879,45.0,2,2009,1,0,0,0,0
735,447,53.0,8,2021,0,0,0,0,1
734,396,53.0,4,2021,0,0,1,0,0
734,465,53.0,8,2021,0,0,1,0,0
732,641,11.5,2,2015,0,1,0,0,0
731,357,53.0,8,2021,0,0,1,0,0
730,828,35.0,2,2009,0,1,0,0,0
727,847,65.0,2,2012,0,0,0,1,0
727,887,45.0,2,2010,1,0,0,0,0
727,694,17.0,2,2012,0,1,0,0,0
727,787,25.0,2,2008,0,1,0,0,0
727,819,35.0,2,2012,0,1,0,0,0
726,547,15.0,2,2014,0,1,0,0,0
726,555,53.0,4,2021,0,0,0,0,1
723,756,34.0,2,2008,0,1,0,0,0
722,885,65.0,2,2008,1,0,0,0,0
719,328,53.0,4,2021,0,0,0,0,1
718,820,65.0,2,2008,1,0,0,0,0
718,824,35.0,2,2009,0,1,0,0,0
716,839,65.0,2,2008,1,0,0,0,0
715,788,35.0,2,2009,0,1,0,0,0
714,783,65.0,2,2008,1,0,0,0,0
714,445,53.0,4,2021,0,0,1,0,0
712,877,65.0,2,2009,1,0,0,0,0
711,879,25.0,2,2011,0,0,0,0,1
710,495,53.0,4,2022,0,0,1,0,0
709,912,110.0,2,2009,1,0,0,0,0
708,794,35.0,2,2009,0,1,0,0,0
708,770,35.0,2,2009,0,1,0,0,0
708,766,53.0,4,2021,0,0,1,0,0
706,684,35.0,2,2012,0,1,0,0,0
705,751,35.0,2,2008,0,1,0,0,0
704,356,53.0,4,2021,0,0,1,0,0
704,477,53.0,4,2014,0,0,0,0,1
702,774,34.0,2,2010,0,1,0,0,0
702,946,65.0,2,2009,1,0,0,0,0
702,641,53.0,4,2022,0,0,1,0,0
699,562,18.0,2,2010,0,1,0,0,0
698,812,45.0,2,2009,1,0,0,0,0
696,830,103.0,2,2009,0,0,0,1,0
696,836,35.0,2,2009,0,1,0,0,0
696,831,35.0,2,2009,0,0,0,0,1
695,884,110.0,2,2009,0,0,0,1,0
695,820,35.0,2,2009,0,1,0,0,0
693,772,35.0,2,2008,0,1,0,0,0
692,430,53.0,8,2021,0,0,1,0,0
691,787,65.0,2,2008,1,0,0,0,0
691,937,35.0,1,2014,1,0,0,0,0
691,729,35.0,2,2009,0,1,0,0,0
690,476,53.0,4,2021,0,0,1,0,0
689,820,35.0,2,2010,0,1,0,0,0
689,758,35.0,2,2009,0,1,0,0,0
688,771,35.0,2,2009,0,1,0,0,0
688,693,18.0,2,2009,1,0,0,0,0
684,780,45.0,2,2009,1,0,0,0,0
684,729,15.0,2,2011,0,1,0,0,0
683,766,65.0,2,2011,0,1,0,0,0
682,773,110.0,2,2008,0,0,0,1,0
681,792,45.0,2,2009,1,0,0,0,0
680,622,53.0,2,2012,0,0,0,0,1
679,695,130.0,2,2008,1,0,0,0,0
676,774,35.0,2,2010,0,0,0,0,1
675,791,25.0,2,2010,1,0,0,0,0
675,702,35.0,2,2009,0,1,0,0,0
674,811,25.0,2,2010,0,0,0,0,1
673,827,25.0,2,2010,0,0,0,0,1
672,786,89.0,2,2008,1,0,0,0,0
671,748,65.0,2,2008,1,0,0,0,0
671,746,65.0,2,2009,1,0,0,0,0
670,744,45.0,2,2009,1,0,0,0,0
668,627,6.0,2,2016,1,0,0,0,0
667,735,35.0,2,2008,0,1,0,0,0
666,659,17.0,2,2009,0,1,0,0,0
666,751,35.0,2,2008,0,1,0,0,0
666,296,27.5,4,2012,1,0,0,0,0
665,735,35.0,2,2011,0,1,0,0,0
665,748,35.0,2,2009,0,1,0,0,0
665,813,35.0,2,2010,0,0,0,0,1
664,629,6.0,2,2016,0,1,0,0,0
663,703,25.0,2,2010,1,0,0,0,0
661,730,65.0,2,2008,1,0,0,0,0
661,459,53.0,4,2021,0,0,0,0,1
659,444,35.0,2,2009,0,1,0,0,0
657,769,53.0,2,2009,0,1,0,0,0
654,789,35.0,2,2009,0,1,0,0,0
653,543,53.0,4,2021,0,0,0,0,1
652,768,53.0,2,2009,0,1,0,0,0
651,423,4.0,4,2013,0,1,0,0,0
649,785,65.0,2,2009,1,0,0,0,0
649,645,35.0,2,2011,0,1,0,0,0
649,725,35.0,2,2009,0,1,0,0,0
648,715,110.0,2,2009,0,0,0,1,0
646,661,53.0,4,2021,0,0,1,0,0
645,696,34.0,2,2008,0,1,0,0,0
645,722,35.0,2,2009,0,1,0,0,0
644,717,35.0,2,2009,0,1,0,0,0
643,714,35.0,2,2009,0,1,0,0,0
642,641,17.0,2,2012,0,1,0,0,0
642,382,53.0,4,2021,0,0,1,0,0
642,435,53.0,4,2021,0,0,1,0,0
641,751,35.0,2,2009,0,1,0,0,0
640,656,35.0,2,2012,0,1,0,0,0
638,738,35.0,2,2008,0,1,0,0,0
636,683,65.0,2,2008,1,0,0,0,0
635,587,10.0,2,2014,0,1,0,0,0
635,423,34.0,2,2009,0,1,0,0,0
635,753,35.0,2,2009,0,1,0,0,0
634,675,31.0,2,2009,0,0,0,0,1
632,753,65.0,2,2008,1,0,0,0,0
631,747,35.0,2,2009,0,0,0,0,1
627,816,35.0,2,2009,0,1,0,0,0
627,692,35.0,2,2010,0,1,0,0,0
626,620,17.0,2,2012,0,1,0,0,0
625,291,7.0,2,2016,0,1,0,0,0
625,349,53.0,4,2021,0,0,1,0,0
625,534,53.0,2,2021,0,0,0,0,1
624,588,18.0,2,2011,0,1,0,0,0
624,663,31.0,2,2009,0,1,0,0,0
623,730,35.0,2,2009,0,1,0,0,0
622,574,17.0,2,2011,0,1,0,0,0
622,732,35.0,2,2009,0,1,0,0,0
621,435,4.0,4,2014,0,1,0,0,0
619,453,6.0,2,2014,0,1,0,0,0
618,567,53.0,8,2021,0,0,1,0,0
616,732,45.0,2,2009,1,0,0,0,0
615,597,17.0,2,2012,0,1,0,0,0
614,459,4.4,4,2013,0,1,0,0,0
613,420,53.0,4,2021,0,0,1,0,0
612,453,53.0,4,2021,0,0,1,0,0
611,719,89.0,2,2008,1,0,0,0,0
611,380,53.0,4,2021,0,0,1,0,0
609,653,35.0,2,2009,0,1,0,0,0
607,748,17.0,2,2009,0,1,0,0,0
604,632,25.0,2,2010,1,0,0,0,0
604,562,4.0,2,2015,0,1,0,0,0
603,593,20.0,2,2010,0,1,0,0,0
600,498,3.95,2,2014,0,1,0,0,0
600,606,65.0,2,2009,0,0,0,1,0
599,770,35.0,2,2022,0,0,1,0,0
598,424,53.0,4,2021,0,0,1,0,0
598,726,53.0,2,2009,0,0,0,0,1
597,467,15.0,2,2013,0,1,0,0,0
597,642,65.0,2,2008,1,0,0,0,0
596,686,65.0,2,2008,1,0,0,0,0
596,224,8.5,2,2013,0,0,0,1,0
596,664,35.0,2,2008,0,1,0,0,0
595,659,10.0,2,2014,1,0,0,0,0
594,624,45.0,2,2011,1,0,0,0,0
593,729,103.0,2,2009,0,0,0,1,0
592,564,6.0,2,2015,0,1,0,0,0
592,693,65.0,2,2008,1,0,0,0,0
591,705,45.0,2,2009,1,0,0,0,0
591,688,31.0,2,2009,0,1,0,0,0
589,609,15.0,2,2011,0,1,0,0,0
588,595,35.0,2,2014,0,1,0,0,0
587,352,53.0,4,2021,0,0,1,0,0
585,437,4.4,4,2014,0,1,0,0,0
584,657,10.0,2,2009,0,1,0,0,0
584,520,17.0,2,2012,0,1,0,0,0
584,233,7.0,2,2014,0,1,0,0,0
582,492,10.0,2,2016,0,1,0,0,0
582,378,90.0,2,2015,0,0,0,1,0
582,515,35.0,2,2009,0,1,0,0,0
582,373,53.0,4,2021,0,0,1,0,0
581,664,10.0,2,2014,1,0,0,0,0
581,380,53.0,4,2021,0,0,1,0,0
580,667,7.0,2,2014,0,1,0,0,0
578,783,53.0,2,2022,0,0,1,0,0
577,537,20.0,2,2009,0,0,0,0,1
576,521,10.0,2,2014,1,0,0,0,0
575,600,17.0,2,2009,0,1,0,0,0
575,372,53.0,4,2021,0,0,1,0,0
573,674,45.0,2,2009,1,0,0,0,0
571,396,53.0,4,2021,0,0,1,0,0
570,644,45.0,2,2009,1,0,0,0,0
569,476,17.0,2,2011,0,1,0,0,0
568,397,53.0,4,2021,0,0,1,0,0
566,745,89.0,2,2010,1,0,0,0,0
566,219,53.0,4,2021,0,0,1,0,0
565,596,15.0,2,2010,0,1,0,0,0
564,623,22.0,2,2010,0,0,0,0,1
563,649,65.0,2,2009,0,0,0,0,1
562,584,17.0,2,2012,0,1,0,0,0
561,475,25.0,2,2014,1,0,0,0,0
561,665,65.0,2,2009,1,0,0,0,0
561,548,31.0,2,2008,0,1,0,0,0
560,520,18.0,2,2011,0,1,0,0,0
560,252,53.0,8,2021,0,0,1,0,0
558,246,53.0,4,2021,0,0,0,0,1
557,478,4.4,4,2014,0,1,0,0,0
555,697,65.0,2,2009,0,0,0,0,1
553,685,35.0,2,2009,0,1,0,0,0
549,605,65.0,2,2008,1,0,0,0,0
548,661,53.0,2,2009,0,0,0,0,1
548,611,53.0,1,2013,0,0,0,0,1
547,641,35.0,2,2009,0,1,0,0,0
546,391,53.0,4,2021,0,0,1,0,0
545,334,53.0,4,2021,0,0,1,0,0
544,317,53.0,4,2021,0,0,1,0,0
544,390,4.4,4,2014,0,1,0,0,0
543,581,35.0,2,2009,0,1,0,0,0
543,408,53.0,4,2021,0,0,1,0,0
542,440,53.0,2,2015,0,1,0,0,0
542,630,7.5,2,2014,0,1,0,0,0
538,503,18.0,2,2010,0,1,0,0,0
538,350,53.0,4,2021,0,0,1,0,0
537,376,53.0,4,2021,0,0,0,0,1
536,572,35.0,2,2009,0,1,0,0,0
536,674,31.0,2,2009,0,1,0,0,0
535,600,31.0,2,2009,0,0,0,0,1
533,596,65.0,2,2009,0,0,0,0,1
532,596,4.5,2,2015,0,1,0,0,0
532,496,6.0,2,2021,0,0,0,1,0
531,505,89.0,2,2010,1,0,0,0,0
531,638,110.0,2,2009,0,0,0,1,0
531,606,35.0,2,2009,0,1,0,0,0
530,635,35.0,2,2009,0,1,0,0,0
530,370,53.0,4,2021,0,0,1,0,0
529,570,18.0,2,2009,0,0,0,0,1
527,552,12.0,2,2011,0,1,0,0,0
527,343,53.0,4,2022,0,0,1,0,0
525,613,35.0,2,2008,0,0,0,0,1
522,419,10.0,2,2014,0,1,0,0,0
521,628,32.0,2,2009,0,1,0,0,0
521,211,53.0,8,2021,0,0,1,0,0
519,566,35.0,2,2009,0,1,0,0,0
519,628,35.0,2,2009,0,1,0,0,0
517,552,104.0,1,2009,1,0,0,0,0
516,555,17.0,2,2011,0,1,0,0,0
516,611,31.0,2,2012,0,0,0,0,1
515,557,35.0,2,2008,0,1,0,0,0
515,398,53.0,4,2021,0,0,0,0,1
513,590,34.0,2,2009,0,1,0,0,0
511,384,10.0,2,2013,0,1,0,0,0
509,588,10.0,2,2009,0,1,0,0,0
508,403,53.0,4,2021,0,0,1,0,0
505,989,45.0,1,2010,1,0,0,0,0
502,419,4.4,4,2014,0,1,0,0,0
501,1064,45.0,1,2012,0,0,0,0,1
501,555,18.0,2,2013,0,1,0,0,0
501,533,10.0,2,2009,0,1,0,0,0
500,546,35.0,2,2008,0,1,0,0,0
498,1079,45.0,1,2011,1,0,0,0,0
498,652,31.0,2,2009,0,1,0,0,0
498,574,130.0,2,2008,1,0,0,0,0
497,504,31.0,2,2009,0,1,0,0,0
497,299,53.0,4,2021,0,0,1,0,0
496,586,35.0,2,2008,0,1,0,0,0
495,299,53.0,4,2021,0,0,1,0,0
494,720,35.0,1,2012,1,0,0,0,0
494,550,95.0,2,2008,1,0,0,0,0
492,387,10.0,2,2011,1,0,0,0,0
492,628,65.0,2,2008,1,0,0,0,0
489,529,17.0,2,2009,0,1,0,0,0
489,230,53.0,8,2021,0,0,1,0,0
488,361,4.4,4,2014,0,1,0,0,0
486,560,4.0,2,2016,0,1,0,0,0
486,564,7.5,2,2014,0,1,0,0,0
485,542,10.0,2,2009,0,1,0,0,0
484,600,89.0,1,2015,1,0,0,0,0
484,339,18.0,2,2010,0,1,0,0,0
483,542,35.0,2,2008,0,1,0,0,0
480,739,35.0,1,2012,1,0,0,0,0
479,524,4.5,2,2014,0,1,0,0,0
478,696,103.0,1,2009,0,0,0,1,0
478,552,31.0,2,2009,0,1,0,0,0
478,521,12.0,2,2010,0,1,0,0,0
478,521,18.0,2,2013,0,0,0,0,1
478,285,53.0,4,2021,0,0,1,0,0
476,515,10.0,2,2009,0,1,0,0,0
476,527,18.0,2,2010,0,0,0,0,1
475,671,53.0,2,2009,0,0,0,0,1
474,368,9.0,2,2014,0,1,0,0,0
473,441,18.0,2,2010,0,1,0,0,0
471,1044,45.0,1,2009,1,0,0,0,0
471,392,35.0,2,2009,0,1,0,0,0
470,483,17.0,2,2011,0,1,0,0,0
470,520,18.0,2,2011,0,1,0,0,0
469,583,7.5,2,2014,0,1,0,0,0
469,515,130.0,2,2009,1,0,0,0,0
467,484,53.0,2,2008,0,1,0,0,0
465,575,53.0,1,2013,1,0,0,0,0
465,557,35.0,2,2009,0,1,0,0,0
460,455,8.0,2,2016,0,1,0,0,0
459,191,53.0,4,2021,0,0,0,0,1
457,534,104.0,1,2011,0,0,0,1,0
457,280,53.0,4,2021,0,0,1,0,0
456,566,22.0,2,2009,0,0,0,0,1
456,286,53.0,4,2021,0,0,1,0,0
455,291,53.0,4,2021,0,0,1,0,0
453,579,31.0,2,2009,0,1,0,0,0
453,278,53.0,4,2021,0,0,1,0,0
451,578,68.0,1,2012,0,0,0,1,0
450,667,31.0,2,2009,0,1,0,0,0
450,540,4.3,2,2014,0,1,0,0,0
450,320,53.0,4,2021,0,0,1,0,0
449,282,53.0,4,2021,0,0,1,0,0
448,229,53.0,4,2021,0,0,0,0,1
445,500,10.0,2,2009,0,1,0,0,0
445,613,35.0,1,2009,1,0,0,0,0
444,846,35.0,1,2010,0,1,0,0,0
443,293,53.0,4,2021,0,0,1,0,0
442,528,18.0,2,2012,1,0,0,0,0
442,522,18.0,2,2013,0,1,0,0,0
438,575,34.0,2,2009,0,1,0,0,0
436,525,31.0,2,2009,0,1,0,0,0
436,272,53.0,4,2021,0,0,1,0,0
434,259,53.0,4,2022,0,0,1,0,0
433,353,10.0,2,2013,1,0,0,0,0
432,338,8.0,2,2013,0,1,0,0,0
432,258,53.0,4,2021,0,0,1,0,0
431,530,18.0,2,2009,0,1,0,0,0
430,489,45.0,1,2009,1,0,0,0,0
429,319,6.5,2,2011,0,1,0,0,0
428,487,104.0,1,2009,0,0,0,1,0
428,234,53.0,4,2021,0,0,0,0,1
426,739,35.0,1,2012,1,0,0,0,0
425,607,103.0,1,2009,0,0,0,1,0
425,184,53.0,4,2021,0,0,0,0,1
424,314,53.0,4,2022,0,0,1,0,0
423,508,95.0,2,2008,1,0,0,0,0
